"user_id","activity_date","product_group","dollar_purchase_value","purchase_number"
83776,2024-10-31,"Remove Ads",4.99,8
83990,2024-10-31,"Gold",4.99,1
71853,2024-10-26,"Remove Ads",4.99,1
83729,2024-10-10,"Gold",4.99,1
80767,2024-12-24,"Gold",4.99,8
77098,2024-12-27,"Gold",4.99,2
72428,2024-12-31,"Gold",4.99,3
73163,2024-11-07,"Promotion",9.99,15
79387,2024-11-29,"Gold",9.99,47
85345,2024-11-25,"Gold",19.99,4
90756,2024-12-23,"Gold",4.99,7
85305,2024-11-09,"Gold",4.99,5
82037,2024-11-05,"Promotion",9.99,1
72240,2024-10-12,"Gold",9.99,16
95580,2024-11-23,"Gold",4.99,3
81718,2024-10-22,"Promotion",4.99,47
71613,2024-12-01,"Promotion",4.99,8
88124,2024-10-30,"Promotion",9.99,6
74511,2024-11-22,"Gold",9.99,7
96759,2024-12-05,"Gold",4.99,2
70567,2024-10-12,"Remove Ads",4.99,6
94072,2024-10-28,"Gold",4.99,1
70431,2024-11-28,"Promotion",4.99,6
75799,2024-12-06,"Promotion",4.99,22
85590,2024-12-29,"Promotion",9.99,2
86043,2024-12-31,"Promotion",9.99,2
71776,2024-11-29,"Promotion",6.99,23
82970,2024-10-01,"Promotion",4.99,2
82970,2024-10-05,"Promotion",9.99,9
76858,2024-12-08,"Promotion",4.99,9
90399,2024-12-27,"Gold",9.99,13
96403,2024-10-04,"Promotion",4.99,1
81155,2024-12-24,"Remove Ads",4.99,2
96869,2024-10-02,"Promotion",4.99,1
70360,2024-12-23,"Promotion",4.99,2
87149,2024-10-21,"Promotion",4.99,2
70404,2024-10-25,"Promotion",4.99,12
74868,2024-11-19,"Promotion",4.99,1
72086,2024-11-01,"Gold",9.99,1
94162,2024-11-09,"Promotion",4.99,2
70743,2024-11-13,"Promotion",4.99,1
79855,2024-11-20,"Remove Ads",4.99,4
71277,2024-11-28,"Promotion",4.99,2
87882,2024-12-04,"Promotion",4.99,3
85322,2024-12-20,"Gold",4.99,13
85322,2024-12-30,"Promotion",6.99,29
80436,2024-10-26,"Promotion",4.99,1
80436,2024-11-15,"Promotion",9.99,4
81110,2024-10-13,"Gold",9.99,7
85621,2024-12-17,"Gold",4.99,3
78164,2024-11-12,"Promotion",4.99,5
80870,2024-10-07,"Promotion",4.99,2
69856,2024-10-27,"Promotion",4.99,2
89000,2024-12-23,"Promotion",4.99,3
76230,2024-10-10,"Promotion",4.99,7
76230,2024-11-02,"Gold",4.99,10
81634,2024-12-08,"Promotion",4.99,1
95623,2024-12-24,"Gold",4.99,9
96751,2024-12-10,"Promotion",4.99,3
79583,2024-11-02,"Promotion",9.99,28
79583,2024-11-07,"Gold",4.99,48
82581,2024-11-10,"Remove Ads",4.99,2
94192,2024-11-22,"Promotion",4.99,1
72024,2024-12-30,"Promotion",4.99,33
78877,2024-11-29,"Gold",4.99,6
80406,2024-11-27,"Promotion",4.99,9
92269,2024-11-28,"Promotion",4.99,8
74682,2024-12-21,"Gold",9.99,11
90024,2024-12-05,"Promotion",4.99,1
79119,2024-11-01,"Promotion",4.99,4
82395,2024-12-04,"Gold",4.99,5
84747,2024-12-14,"Remove Ads",4.99,8
81569,2024-11-22,"Promotion",9.99,17
83266,2024-12-17,"Gold",4.99,1
90848,2024-11-26,"Promotion",4.99,1
90531,2024-12-03,"Promotion",4.99,2
79001,2024-10-31,"Promotion",4.99,1
88305,2024-11-24,"Promotion",4.99,2
83540,2024-12-23,"Remove Ads",4.99,3
83816,2024-10-30,"Gold",4.99,1
85898,2024-11-19,"Promotion",4.99,35
69870,2024-12-25,"Promotion",4.99,6
75864,2024-11-20,"Remove Ads",4.99,2
81882,2024-12-02,"Promotion",4.99,9
81882,2024-12-13,"Gold",4.99,13
82037,2024-11-10,"Gold",4.99,19
81718,2024-10-18,"Gold",4.99,30
81718,2024-10-22,"Promotion",4.99,46
81718,2024-10-29,"Promotion",4.99,60
91325,2024-11-18,"Promotion",4.99,1
75281,2024-11-28,"Promotion",4.99,1
82672,2024-12-08,"Gold",9.99,26
93802,2024-11-10,"Gold",4.99,1
72240,2024-10-10,"Gold",4.99,1
72240,2024-10-12,"Promotion",9.99,10
86063,2024-10-14,"Gold",4.99,2
75237,2024-10-01,"Promotion",4.99,2
76582,2024-12-17,"Gold",9.99,1
96462,2024-12-25,"Gold",4.99,3
72046,2024-11-04,"Gold",4.99,4
73760,2024-11-13,"Promotion",4.99,1
75915,2024-11-11,"Promotion",4.99,3
81689,2024-12-17,"Promotion",4.99,1
93465,2024-12-11,"Gold",9.99,29
86233,2024-12-29,"Gold",9.99,1
91445,2024-12-26,"Promotion",9.99,12
70242,2024-11-02,"Gold",4.99,3
84314,2024-12-28,"Gold",9.99,11
87459,2024-12-13,"Gold",4.99,3
89921,2024-11-04,"Promotion",4.99,4
80900,2024-12-20,"Promotion",9.99,7
82796,2024-12-12,"Promotion",9.99,2
85768,2024-11-17,"Gold",4.99,3
89025,2024-12-23,"Remove Ads",4.99,3
77602,2024-12-17,"Gold",4.99,6
76076,2024-10-12,"Gold",4.99,2
76076,2024-11-09,"Gold",4.99,17
77094,2024-10-10,"Remove Ads",4.99,1
72736,2024-11-11,"Promotion",4.99,15
75471,2024-11-30,"Gold",19.99,45
75471,2024-12-15,"Gold",4.99,61
86257,2024-12-11,"Remove Ads",4.99,14
87586,2024-10-29,"Gold",29.99,1
94984,2024-12-29,"Gold",4.99,2
94809,2024-12-03,"Promotion",4.99,5
80329,2024-11-21,"Gold",4.99,2
74512,2024-11-15,"Promotion",4.99,3
77802,2024-11-06,"Promotion",6.99,22
81707,2024-11-24,"Promotion",4.99,1
92403,2024-12-18,"Remove Ads",4.99,1
86262,2024-11-02,"Remove Ads",NA,6
79583,2024-12-12,"Gold",4.99,165
94988,2024-12-12,"Promotion",4.99,2
74236,2024-10-27,"Gold",4.99,1
88462,2024-12-24,"Gold",4.99,9
82421,2024-12-11,"Gold",4.99,6
90845,2024-11-30,"Gold",4.99,3
83628,2024-10-09,"Promotion",9.99,6
87691,2024-12-23,"Promotion",9.99,33
79770,2024-12-15,"Gold",9.99,4
81511,2024-10-19,"Gold",4.99,2
75322,2024-10-20,"Promotion",9.99,3
85776,2024-12-07,"Promotion",4.99,3
96052,2024-12-27,"Promotion",4.99,1
70389,2024-12-11,"Gold",4.99,5
88938,2024-10-08,"Promotion",4.99,1
91046,2024-12-26,"Promotion",4.99,1
75385,2024-12-05,"Gold",4.99,4
85898,2024-11-20,"Promotion",4.99,38
87237,2024-12-31,"Gold",9.99,20
81718,2024-10-22,"Promotion",4.99,45
75875,2024-12-08,"Promotion",9.99,2
73405,2024-10-29,"Promotion",4.99,1
85987,2024-10-27,"Promotion",4.99,3
71759,2024-12-31,"Gold",4.99,2
90955,2024-10-22,"Gold",4.99,2
70431,2024-11-15,"Promotion",9.99,5
70567,2024-10-06,"Gold",4.99,3
71222,2024-12-10,"Promotion",4.99,7
96403,2024-10-06,"Gold",4.99,4
81882,2024-11-28,"Gold",4.99,7
81882,2024-12-18,"Promotion",9.99,16
82037,2024-11-05,"Gold",9.99,4
82037,2024-11-06,"Gold",9.99,13
70218,2024-11-01,"Promotion",9.99,14
78950,2024-12-13,"Gold",4.99,1
90850,2024-10-08,"Gold",4.99,1
75799,2024-12-23,"Promotion",9.99,36
92643,2024-10-31,"Remove Ads",4.99,3
70311,2024-10-24,"Promotion",9.99,9
77602,2024-12-17,"Gold",4.99,5
73472,2024-12-27,"Promotion",4.99,3
75471,2024-12-25,"Promotion",9.99,76
80566,2024-12-17,"Gold",4.99,25
94104,2024-10-29,"Promotion",4.99,19
80329,2024-12-23,"Gold",4.99,28
90756,2024-12-23,"Gold",4.99,1
93876,2024-12-09,"Promotion",6.99,26
94403,2024-12-14,"Gold",4.99,10
96759,2024-12-23,"Gold",4.99,7
90095,2024-12-11,"Promotion",4.99,8
83302,2024-12-17,"Gold",4.99,1
84753,2024-12-06,"Gold",9.99,1
72830,2024-11-20,"Remove Ads",4.99,11
72830,2024-12-04,"Remove Ads",NA,13
74468,2024-10-30,"Promotion",9.99,1
72851,2024-12-11,"Promotion",4.99,1
75656,2024-12-23,"Remove Ads",4.99,4
83525,2024-11-24,"Promotion",4.99,3
70162,2024-11-06,"Gold",4.99,3
78877,2024-11-27,"Gold",4.99,5
79583,2024-10-27,"Gold",4.99,18
79583,2024-11-02,"Gold",4.99,31
79583,2024-11-13,"Gold",4.99,71
88462,2024-12-24,"Gold",4.99,6
88864,2024-12-07,"Promotion",9.99,14
72512,2024-11-14,"Promotion",4.99,3
80107,2024-10-08,"Gold",29.99,4
96517,2024-11-11,"Promotion",9.99,1
73483,2024-12-15,"Gold",19.99,8
73050,2024-11-12,"Promotion",4.99,5
75177,2024-10-19,"Promotion",4.99,20
78791,2024-12-29,"Gold",4.99,13
89157,2024-12-05,"Promotion",4.99,11
75392,2024-12-18,"Promotion",4.99,14
82395,2024-11-18,"Promotion",4.99,2
83776,2024-10-15,"Promotion",4.99,5
83953,2024-12-16,"Gold",4.99,5
70389,2024-12-05,"Gold",4.99,3
83711,2024-12-03,"Promotion",4.99,7
75748,2024-10-07,"Remove Ads",NA,2
83368,2024-11-30,"Promotion",4.99,4
82776,2024-11-10,"Gold",9.99,7
96006,2024-12-11,"Gold",4.99,20
96006,2024-12-19,"Gold",4.99,24
80320,2024-11-28,"Gold",4.99,4
75229,2024-12-03,"Promotion",4.99,3
96120,2024-12-16,"Gold",4.99,1
86922,2024-10-28,"Promotion",4.99,1
81718,2024-10-21,"Promotion",4.99,42
81718,2024-12-03,"Gold",4.99,73
90537,2024-12-27,"Gold",9.99,11
84661,2024-12-21,"Promotion",4.99,3
72240,2024-10-10,"Promotion",9.99,2
72240,2024-10-13,"Remove Ads",4.99,17
86063,2024-10-27,"Promotion",4.99,9
75799,2024-11-22,"Promotion",4.99,8
73033,2024-11-11,"Promotion",4.99,1
89422,2024-12-04,"Promotion",4.99,1
72428,2024-12-31,"Promotion",4.99,4
79387,2024-11-16,"Gold",9.99,32
85527,2024-12-12,"Gold",4.99,1
86790,2024-12-30,"Remove Ads",4.99,13
89188,2024-10-19,"Promotion",4.99,13
85792,2024-12-29,"Promotion",4.99,1
92446,2024-12-20,"Gold",4.99,8
94078,2024-11-09,"Gold",9.99,3
70218,2024-12-21,"Gold",4.99,49
74511,2024-11-20,"Gold",9.99,4
94756,2024-12-12,"Gold",4.99,1
79484,2024-12-28,"Promotion",4.99,1
90436,2024-12-23,"Promotion",4.99,4
92744,2024-12-04,"Promotion",9.99,4
89293,2024-10-29,"Promotion",4.99,2
82604,2024-11-26,"Gold",4.99,10
86296,2024-10-26,"Promotion",4.99,3
75397,2024-12-05,"Gold",4.99,7
80556,2024-12-03,"Promotion",4.99,3
78750,2024-12-22,"Gold",4.99,1
69732,2024-12-31,"Promotion",4.99,2
74868,2024-11-30,"Promotion",4.99,15
77802,2024-10-16,"Promotion",4.99,4
80370,2024-12-21,"Gold",4.99,2
75471,2024-11-03,"Remove Ads",4.99,34
80566,2024-11-19,"Promotion",9.99,4
85621,2024-12-13,"Gold",4.99,1
80329,2024-12-14,"Gold",4.99,15
80329,2024-12-15,"Gold",4.99,18
76862,2024-12-08,"Promotion",4.99,1
73879,2024-10-19,"Promotion",4.99,13
83877,2024-10-24,"Promotion",4.99,40
90428,2024-10-12,"Gold",4.99,1
76189,2024-12-24,"Gold",4.99,1
79583,2024-11-22,"Promotion",9.99,99
74748,2024-12-12,"Promotion",9.99,2
83356,2024-11-28,"Promotion",4.99,2
88462,2024-12-24,"Promotion",4.99,7
73788,2024-12-15,"Remove Ads",4.99,13
70109,2024-11-21,"Promotion",4.99,2
73483,2024-12-25,"Promotion",4.99,11
83395,2024-12-26,"Gold",29.99,19
94553,2024-11-06,"Gold",4.99,2
71732,2024-10-07,"Gold",4.99,2
78052,2024-11-12,"Promotion",4.99,5
78791,2024-12-22,"Promotion",4.99,9
81239,2024-12-26,"Gold",4.99,7
89157,2024-12-07,"Gold",4.99,12
93827,2024-10-22,"Promotion",4.99,2
78577,2024-11-11,"Remove Ads",4.99,4
90915,2024-10-11,"Gold",4.99,3
81569,2024-10-14,"Gold",4.99,1
85244,2024-10-22,"Gold",9.99,5
75177,2024-10-16,"Gold",4.99,14
75177,2024-11-20,"Promotion",4.99,42
75875,2024-12-13,"Gold",4.99,4
79991,2024-10-13,"Promotion",4.99,3
91458,2024-12-28,"Gold",4.99,1
89293,2024-12-28,"Promotion",9.99,29
81750,2024-11-03,"Remove Ads",4.99,4
95254,2024-10-30,"Gold",4.99,4
79732,2024-12-24,"Gold",4.99,2
70116,2024-11-19,"Promotion",4.99,3
82570,2024-11-28,"Promotion",9.99,3
86063,2024-10-27,"Gold",9.99,14
92451,2024-10-04,"Gold",4.99,5
71294,2024-11-18,"Gold",4.99,1
82344,2024-12-01,"Remove Ads",4.99,5
81347,2024-11-02,"Promotion",4.99,8
70311,2024-10-21,"Gold",4.99,5
85490,2024-12-07,"Promotion",4.99,9
72425,2024-11-07,"Promotion",4.99,5
79387,2024-10-22,"Gold",9.99,12
76177,2024-11-13,"Gold",4.99,3
80900,2024-12-27,"Promotion",9.99,9
71839,2024-11-07,"Remove Ads",NA,5
90015,2024-12-30,"Gold",4.99,13
74511,2024-11-25,"Gold",9.99,8
88950,2024-11-09,"Gold",9.99,2
85129,2024-11-12,"Gold",9.99,1
70583,2024-11-01,"Gold",9.99,2
75345,2024-12-26,"Promotion",4.99,12
79920,2024-12-29,"Promotion",4.99,7
78748,2024-11-20,"Promotion",4.99,1
80876,2024-11-13,"Gold",19.99,7
82763,2024-12-10,"Promotion",4.99,2
78202,2024-12-25,"Gold",4.99,4
78708,2024-12-22,"Gold",4.99,9
69508,2024-11-10,"Promotion",9.99,3
85015,2024-10-06,"Promotion",4.99,3
72736,2024-11-05,"Promotion",4.99,11
72755,2024-11-30,"Remove Ads",4.99,2
77802,2024-10-29,"Promotion",4.99,14
93368,2024-10-06,"Promotion",9.99,1
83852,2024-11-01,"Remove Ads",4.99,1
91585,2024-11-28,"Remove Ads",4.99,18
89000,2024-12-21,"Remove Ads",4.99,2
72213,2024-12-17,"Gold",9.99,1
75471,2024-12-20,"Gold",9.99,66
81110,2024-10-13,"Gold",4.99,1
94104,2024-10-19,"Gold",19.99,16
75311,2024-10-14,"Gold",29.99,4
83877,2024-10-18,"Gold",4.99,14
86262,2024-11-09,"Gold",29.99,12
93120,2024-11-19,"Promotion",4.99,1
83628,2024-10-23,"Gold",4.99,21
73483,2024-12-27,"Promotion",9.99,13
95868,2024-12-12,"Gold",4.99,6
92269,2024-10-12,"Promotion",9.99,1
91184,2024-11-20,"Gold",4.99,2
73952,2024-12-03,"Promotion",4.99,15
81821,2024-12-08,"Remove Ads",4.99,4
95634,2024-11-26,"Promotion",4.99,14
74705,2024-11-01,"Remove Ads",4.99,1
93827,2024-11-05,"Remove Ads",4.99,11
75392,2024-11-24,"Gold",19.99,8
75392,2024-12-16,"Remove Ads",4.99,13
84747,2024-12-07,"Remove Ads",4.99,7
95567,2024-10-27,"Promotion",4.99,6
81714,2024-11-16,"Promotion",4.99,1
89132,2024-12-18,"Remove Ads",4.99,18
87237,2024-12-09,"Promotion",4.99,6
91325,2024-11-21,"Gold",4.99,2
80761,2024-12-30,"Remove Ads",4.99,14
75385,2024-12-10,"Promotion",4.99,7
83729,2024-10-14,"Gold",4.99,2
71404,2024-12-05,"Gold",4.99,21
82428,2024-12-31,"Gold",4.99,7
72946,2024-12-26,"Promotion",4.99,10
82723,2024-12-31,"Gold",4.99,2
95254,2024-12-27,"Remove Ads",4.99,25
81826,2024-12-13,"Remove Ads",4.99,2
86063,2024-11-13,"Promotion",9.99,36
75799,2024-12-31,"Promotion",9.99,43
75799,2024-12-31,"Promotion",4.99,44
92451,2024-11-07,"Gold",4.99,19
87868,2024-12-28,"Promotion",4.99,1
83798,2024-12-16,"Promotion",4.99,2
84813,2024-11-02,"Gold",19.99,2
73163,2024-10-08,"Gold",9.99,3
73163,2024-12-05,"Promotion",4.99,31
79387,2024-10-31,"Gold",9.99,19
79387,2024-11-24,"Gold",4.99,39
90756,2024-12-25,"Gold",9.99,18
71527,2024-11-11,"Promotion",4.99,1
74022,2024-11-20,"Remove Ads",4.99,6
72046,2024-11-02,"Remove Ads",4.99,2
89545,2024-12-07,"Promotion",4.99,2
91445,2024-12-08,"Gold",9.99,6
93465,2024-12-05,"Promotion",4.99,26
89188,2024-10-12,"Gold",9.99,5
89188,2024-10-14,"Promotion",9.99,8
89188,2024-10-15,"Promotion",9.99,10
72306,2024-11-02,"Gold",9.99,8
71776,2024-12-18,"Remove Ads",4.99,30
87049,2024-10-23,"Gold",4.99,1
79811,2024-11-06,"Promotion",4.99,7
81810,2024-12-23,"Remove Ads",NA,5
88950,2024-11-21,"Gold",9.99,3
96693,2024-12-27,"Promotion",4.99,1
91956,2024-12-31,"Remove Ads",NA,13
80876,2024-11-12,"Promotion",4.99,4
91902,2024-12-05,"Gold",4.99,1
75728,2024-11-18,"Promotion",4.99,1
94809,2024-12-10,"Remove Ads",4.99,8
72359,2024-12-10,"Gold",4.99,5
73948,2024-10-18,"Promotion",9.99,1
82604,2024-11-26,"Gold",4.99,9
86148,2024-10-21,"Promotion",4.99,1
80556,2024-12-03,"Gold",4.99,8
76851,2024-12-12,"Gold",4.99,2
74512,2024-11-09,"Gold",4.99,2
77802,2024-10-20,"Promotion",4.99,7
77802,2024-12-10,"Promotion",4.99,46
91085,2024-10-13,"Promotion",4.99,2
75471,2024-12-24,"Promotion",9.99,72
80335,2024-11-06,"Remove Ads",4.99,2
85621,2024-12-14,"Gold",4.99,2
83877,2024-11-25,"Remove Ads",4.99,71
69917,2024-10-21,"Gold",4.99,2
96751,2024-12-30,"Promotion",4.99,9
82936,2024-12-08,"Promotion",4.99,1
72024,2024-12-26,"Promotion",4.99,31
71207,2024-12-29,"Remove Ads",4.99,20
79583,2024-12-06,"Promotion",9.99,146
79583,2024-12-07,"Gold",4.99,150
88077,2024-11-06,"Promotion",9.99,3
72512,2024-11-28,"Remove Ads",4.99,6
83964,2024-11-13,"Gold",29.99,2
95317,2024-12-12,"Remove Ads",4.99,7
81670,2024-11-11,"Promotion",4.99,2
83628,2024-10-08,"Gold",4.99,3
83628,2024-10-18,"Promotion",9.99,19
83395,2024-12-08,"Gold",19.99,6
71553,2024-11-08,"Promotion",4.99,1
92269,2024-10-21,"Promotion",9.99,6
78052,2024-11-19,"Promotion",9.99,9
95771,2024-12-31,"Gold",29.99,18
79770,2024-12-17,"Gold",4.99,11
95802,2024-12-17,"Gold",4.99,1
71881,2024-11-25,"Promotion",4.99,16
80586,2024-12-29,"Gold",29.99,9
83236,2024-12-31,"Gold",19.99,1
87078,2024-12-30,"Promotion",4.99,4
93743,2024-11-07,"Promotion",4.99,3
84745,2024-12-21,"Gold",4.99,29
81718,2024-10-10,"Promotion",4.99,15
81718,2024-11-20,"Promotion",9.99,67
81718,2024-12-27,"Gold",4.99,89
91814,2024-12-11,"Promotion",4.99,16
77778,2024-11-18,"Remove Ads",4.99,7
95254,2024-11-03,"Promotion",9.99,10
78082,2024-12-15,"Remove Ads",4.99,2
84019,2024-11-14,"Gold",9.99,1
87891,2024-11-10,"Gold",9.99,9
75799,2024-11-27,"Promotion",9.99,13
88364,2024-12-26,"Gold",4.99,3
72425,2024-11-05,"Promotion",9.99,4
76879,2024-10-16,"Promotion",4.99,1
71293,2024-10-17,"Gold",4.99,3
70116,2024-11-17,"Remove Ads",4.99,2
70116,2024-12-10,"Promotion",4.99,13
88882,2024-12-24,"Remove Ads",NA,12
96435,2024-11-19,"Gold",4.99,8
79387,2024-11-19,"Gold",9.99,34
90119,2024-10-23,"Gold",4.99,2
70218,2024-12-21,"Remove Ads",4.99,47
75345,2024-12-23,"Gold",4.99,6
75345,2024-12-27,"Gold",4.99,14
72046,2024-11-18,"Promotion",4.99,9
82639,2024-10-06,"Promotion",4.99,3
89545,2024-12-07,"Promotion",4.99,1
94403,2024-11-16,"Gold",4.99,9
76967,2024-11-18,"Promotion",4.99,1
96360,2024-12-27,"Promotion",4.99,1
82796,2024-12-12,"Gold",9.99,3
76076,2024-11-08,"Remove Ads",4.99,16
76076,2024-11-26,"Gold",9.99,27
83566,2024-11-12,"Gold",4.99,1
96759,2024-12-15,"Gold",4.99,6
70404,2024-10-31,"Promotion",4.99,15
74868,2024-11-27,"Gold",4.99,9
77802,2024-10-26,"Promotion",9.99,9
81110,2024-10-13,"Gold",9.99,6
91585,2024-10-31,"Remove Ads",4.99,6
91585,2024-11-26,"Gold",4.99,16
76230,2024-10-06,"Gold",4.99,2
96751,2024-12-17,"Promotion",4.99,7
74160,2024-12-19,"Remove Ads",4.99,3
74893,2024-12-15,"Gold",9.99,3
85322,2024-12-28,"Gold",9.99,22
92009,2024-11-30,"Promotion",9.99,9
93368,2024-10-27,"Gold",9.99,8
88462,2024-12-24,"Gold",4.99,13
79583,2024-11-27,"Gold",4.99,117
80406,2024-12-29,"Gold",4.99,11
87497,2024-12-12,"Gold",4.99,2
82107,2024-10-21,"Promotion",9.99,5
82107,2024-11-21,"Promotion",9.99,8
83628,2024-11-19,"Promotion",4.99,49
90752,2024-12-27,"Remove Ads",4.99,13
94553,2024-12-13,"Promotion",4.99,10
95868,2024-12-26,"Gold",4.99,26
95868,2024-12-27,"Gold",4.99,28
81821,2024-12-23,"Gold",9.99,15
73702,2024-12-29,"Remove Ads",4.99,11
76922,2024-10-19,"Gold",4.99,1
79770,2024-12-21,"Gold",4.99,18
90915,2024-10-20,"Remove Ads",4.99,5
81569,2024-11-20,"Promotion",4.99,16
92409,2024-12-22,"Promotion",4.99,1
92739,2024-12-21,"Promotion",9.99,10
78230,2024-11-07,"Remove Ads",4.99,9
89324,2024-11-26,"Promotion",4.99,3
89132,2024-12-09,"Gold",9.99,15
94207,2024-11-29,"Remove Ads",4.99,4
78223,2024-11-07,"Promotion",4.99,1
78223,2024-11-20,"Remove Ads",4.99,6
81750,2024-11-15,"Remove Ads",4.99,6
83540,2024-12-30,"Remove Ads",4.99,7
84745,2024-11-22,"Gold",4.99,5
84745,2024-11-28,"Gold",4.99,15
84745,2024-12-28,"Gold",4.99,38
95651,2024-10-21,"Promotion",4.99,6
69997,2024-11-14,"Gold",9.99,8
81718,2024-10-16,"Gold",9.99,23
82672,2024-12-20,"Promotion",9.99,32
75875,2024-12-24,"Promotion",4.99,6
82570,2024-11-23,"Gold",4.99,2
86063,2024-11-10,"Gold",9.99,33
92439,2024-12-08,"Promotion",9.99,1
80751,2024-12-13,"Remove Ads",4.99,11
72280,2024-12-31,"Gold",4.99,1
93465,2024-11-30,"Gold",4.99,11
93465,2024-11-30,"Gold",4.99,12
96759,2024-12-07,"Gold",4.99,4
96435,2024-12-01,"Gold",4.99,15
82970,2024-10-09,"Promotion",9.99,11
72046,2024-11-29,"Gold",4.99,16
93876,2024-12-06,"Promotion",6.99,23
70404,2024-10-20,"Gold",9.99,2
70404,2024-10-23,"Promotion",4.99,5
88305,2024-12-03,"Promotion",4.99,4
76398,2024-12-06,"Promotion",4.99,3
84753,2024-12-06,"Gold",4.99,2
77802,2024-11-02,"Remove Ads",4.99,18
76763,2024-10-25,"Promotion",9.99,1
80876,2024-11-17,"Gold",19.99,9
83590,2024-12-09,"Promotion",4.99,3
87149,2024-10-21,"Gold",9.99,5
89149,2024-11-07,"Remove Ads",4.99,5
75311,2024-10-18,"Promotion",9.99,5
83877,2024-10-21,"Promotion",9.99,26
83877,2024-10-22,"Gold",4.99,30
85322,2024-12-26,"Gold",4.99,15
85322,2024-12-28,"Gold",9.99,19
69973,2024-10-08,"Promotion",4.99,1
71207,2024-12-26,"Gold",19.99,18
79583,2024-11-11,"Gold",4.99,61
79583,2024-11-29,"Promotion",4.99,122
79583,2024-12-02,"Gold",4.99,132
79583,2024-12-04,"Gold",4.99,142
72512,2024-11-14,"Gold",29.99,2
73788,2024-12-22,"Remove Ads",4.99,15
80107,2024-10-02,"Promotion",4.99,1
86262,2024-11-12,"Promotion",4.99,13
89918,2024-12-01,"Promotion",9.99,5
95317,2024-12-05,"Remove Ads",4.99,6
95502,2024-12-07,"Promotion",9.99,2
83628,2024-10-09,"Gold",4.99,7
87691,2024-12-19,"Promotion",9.99,12
90560,2024-11-24,"Promotion",4.99,1
92205,2024-12-24,"Promotion",4.99,1
97232,2024-12-13,"Promotion",4.99,2
70317,2024-12-23,"Gold",4.99,7
81112,2024-12-15,"Gold",4.99,1
90915,2024-10-10,"Gold",4.99,1
80251,2024-10-19,"Promotion",4.99,3
80251,2024-11-20,"Gold",4.99,17
86930,2024-12-21,"Remove Ads",4.99,7
82037,2024-11-11,"Promotion",9.99,23
82825,2024-10-12,"Gold",4.99,2
84661,2024-12-13,"Promotion",4.99,1
70116,2024-11-04,"Gold",4.99,1
70116,2024-12-02,"Remove Ads",4.99,7
70116,2024-12-31,"Promotion",4.99,22
89890,2024-11-17,"Gold",4.99,3
72765,2024-12-30,"Promotion",4.99,1
95254,2024-11-03,"Gold",19.99,11
75799,2024-12-13,"Promotion",9.99,29
70311,2024-10-30,"Gold",4.99,15
81810,2024-12-09,"Remove Ads",NA,3
84791,2024-12-16,"Remove Ads",4.99,5
90095,2024-12-09,"Promotion",9.99,6
71839,2024-10-31,"Remove Ads",4.99,4
94078,2024-11-09,"Promotion",9.99,1
76076,2024-12-16,"Remove Ads",4.99,35
72237,2024-12-19,"Remove Ads",4.99,2
93876,2024-11-08,"Promotion",4.99,7
75397,2024-12-13,"Gold",4.99,8
74868,2024-11-24,"Promotion",4.99,6
81012,2024-11-26,"Remove Ads",4.99,4
81538,2024-11-15,"Promotion",4.99,9
86257,2024-11-17,"Promotion",4.99,4
94984,2024-12-26,"Promotion",4.99,1
77802,2024-11-29,"Gold",9.99,37
79217,2024-11-05,"Promotion",4.99,2
90385,2024-12-11,"Remove Ads",4.99,3
81110,2024-10-18,"Promotion",9.99,30
73249,2024-12-20,"Gold",9.99,4
85322,2024-12-18,"Promotion",4.99,2
85322,2024-12-26,"Gold",9.99,16
90754,2024-11-01,"Gold",4.99,1
86432,2024-12-28,"Promotion",4.99,1
72024,2024-11-11,"Promotion",4.99,11
78877,2024-12-01,"Promotion",9.99,8
79583,2024-11-08,"Gold",4.99,53
79583,2024-11-29,"Gold",4.99,119
84778,2024-11-13,"Gold",4.99,3
88864,2024-11-22,"Promotion",9.99,3
75177,2024-10-12,"Gold",9.99,9
75177,2024-11-17,"Promotion",9.99,40
82107,2024-10-25,"Promotion",9.99,6
83628,2024-10-08,"Promotion",4.99,1
85255,2024-12-06,"Promotion",4.99,6
70198,2024-12-31,"Gold",4.99,7
88775,2024-10-11,"Promotion",4.99,4
75185,2024-10-14,"Gold",4.99,1
88013,2024-11-24,"Promotion",4.99,1
94181,2024-12-11,"Gold",4.99,4
71373,2024-11-15,"Remove Ads",4.99,5
80586,2024-12-20,"Gold",29.99,8
85684,2024-11-26,"Promotion",4.99,5
73163,2024-11-12,"Promotion",4.99,19
75411,2024-11-26,"Gold",4.99,2
88043,2024-11-19,"Gold",4.99,1
73019,2024-10-12,"Gold",4.99,2
75748,2024-12-23,"Remove Ads",4.99,13
88743,2024-11-12,"Promotion",4.99,3
81718,2024-10-29,"Gold",4.99,59
72439,2024-10-04,"Promotion",4.99,2
93873,2024-10-07,"Promotion",4.99,2
89976,2024-12-29,"Remove Ads",4.99,9
86063,2024-11-10,"Promotion",9.99,35
86063,2024-11-26,"Remove Ads",4.99,43
